Upgrade.Package,Number.of.Commits,Number.of.changed.modules,Number.of.Modules.with.no.Commit.info,Module,Module.Alias,No.Commit.Info,Internal.TRs,Internal.real.TRs,Open.Internal.TRs,Internal.Duplicates,External.TRs,Real.External.TRs,Open.external.TRs,External.Duplicates,Invalid.Internal.TRs,Invalid.External.TRs,Positive.size.delta,Negative.size.delta,Number.of.unique.passed.test.cases,Type,DS.Code,Rel.to.Customer,Label,Release.Type,Number.of.files,Language,File.Complexity,Function.Complexity,Class.Complexity,lines,ncloc,Number.of.all.corrected.TRs,File.correct.TR,Created,Corrected.TRs.Internal,Corrected.TRs.External,Reported.TRs.Internal,Reported.TRs.External,Revert,Total.number.of.modules,Fake.UP,No.of.TRs.using.fake.UP,Development.TR,Rows.Added,Rows.Removed,Customer.Rel.Type,Type.of.Change,Test.Focus,Number.of.users,Repository,CL,No.of.users.on.file,No.of.commits.on.file,code_smells,classes,cognitive_complexity,duplicated_blocks,Modules_changed_Ratio,Num.LMCs.in.int-g2,Num.LMCs.in.empty_repo,Num.LMCs.in.wrat,Num.LMCs.in.common-grat,Num.LMCs.in.bbi,Num.LMCs.in.ncmain,Num.LMCs.in.sup,Num.LMCs.in.lrat,Num.LMCs.in.tn-comps,Num.LMCs.in.sync,Num.LMCs.in.pm_fwk,Num.LMCs.in.nci,Num.LMCs.in.oamImmHandler,Num.LMCs.in.oamcli,Num.LMCs.in.oamgui,Num.LMCs.in.racoam,Num.LMCs.in.bb,Num.LMCs.in.rcs-yocto,Num.LMCs.in.rcs-test,Num.LMCs.in.rbsiw1,Num.LMCs.in.ebb,Num.LMCs.in.common_hcms_rules,Num.LMCs.in.dfl-mgr,Number.of.Total.Files,Number.of.M.files,Number.of.A.files,Number.of.M+A.Files,Number.of.D.files,Number.of.E.files,Files.We.Are.Scanning,Num.files.empty,Num.files.c++,Num.files.xml,Num.files.cs,Num.files.py,Num.files.php,Num.files.java,Num.files.js,DuplicateLMCs,FilesFromDuplicateLMCs,DuplicateFilesSharingCommits,NumberOfIdentifiedNoisyFiles,Final.Positive.size.delta,Final.Negative.size.delta,Final.File.Complexity,Final.Function.Complexity,Final.Class.Complexity,Final.lines,Final.ncloc,Final.code_smells,Final.cognitive_complexity,Final.classes,Final.duplicated_blocks,Final.No.of.users.on.file,Final.No.of.commits.on.file,Final.Files.Post.Duplicate.Noisy,Final.Number.of.M.files,Final.Number.of.A.files,Final.Number.of.M+A.Files,Final.Number.of.D.files,Final.Number.of.E.files,Final.Rows.Added,Final.Rows.Removed,Final.File.correct.TR,Final.in.Repo.int-g2,Final.in.Repo.empty_repo,Final.in.Repo.wrat,Final.in.Repo.common-grat,Final.in.Repo.bbi,Final.in.Repo.ncmain,Final.in.Repo.sup,Final.in.Repo.lrat,Final.in.Repo.tn-comps,Final.in.Repo.sync,Final.in.Repo.pm_fwk,Final.in.Repo.nci,Final.in.Repo.oamImmHandler,Final.in.Repo.oamcli,Final.in.Repo.oamgui,Final.in.Repo.racoam,Final.in.Repo.bb,Final.in.Repo.rcs-yocto,Final.in.Repo.rcs-test,Final.in.Repo.rbsiw1,Final.in.Repo.ebb,Final.in.Repo.common_hcms_rules,Final.in.Repo.dfl-mgr,Final.Files.We.Are.Scanning,Final.Num.files.empty,Final.Num.files.c++,Final.Num.files.xml,Final.Num.files.cs,Final.Num.files.py,Final.Num.files.php,Final.Num.files.java,Final.Num.files.js,Slash
CXP9024418/6_R12A164,2281,40,9,,,0.225,21,11,0,2,1,0,0,0,8,1,92802587,-78047483,96,G2,DS-,1,MTR,Post-GA,40181,,552928,33787.9,195142.3,8333887,5133290,100,2398,2017-04-24,HU74205|HU98852|HV18664|HV24158|HV28147|HV35991|HV42077|HV42345|HV42521|HV44316|HV53753|HV55797|HV55889|HV57472|HV58568|HV58726|HV59175|HV59616|HV59721|HV59791|HV60252|HV60540|HV61237|HV61586|HV61752|HV62703|HV63046|HV63243|HV63625|HV63685|HV64383|HV64699|HV65508|HV65560|HV65936|HV66212|HV67210|HV67732|HV69107|HV69163|HV69239|HV69829|HV71795|HV73013|HV73090|HV73145|HV73171|HV73436|HV75127|HV75471|HV75732|HV76146|HV76528|HV76695|HV76810|HV76855|HV77948|HV78056|HV78626|HV79176|HV79255|HV79296|HV79373|HV79518|HV79535|HV79843|HV79891|HV80478|HV80535|HV80543|HV80980|HV81369|HV81401|HV81417|HV81645|HV81839|HV82139|HV82671|HV84253|HV84871,HV22832|HV47796|HV56285|HV57834|HV60195|HV64432|HV66827|HV69736|HV75389|HV75453|HV81738,HV84334|HV84335|HV85040|HV87794|HV88070|HV89496|HV89498|HV89499|HV92525|HW13384|HW17198,"",,67,,7,,1122933,297944,MTR,,0,,,,,,12276,1376,27676,0,0.597014925373134,3,9,1,1,1,14,1,0,2,1,1,1,2,1,1,0,1,0,0,0,0,0,0,42244,25962,7474,33436,8808,0,21995,20249,19146,783,1,27,10,2027,1,2,2063,15991,,61738037,-58525178,337366,21834.8,127738.6,5060626,3092540,10596,23275,1275,0,,,27881,16418,5339,21757,6124,0,620413,185605,1317,3,0,1,1,1,13,1,0,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,14733,13148,12206,593,1,21,6,1905,1,6
CXP9024418/6_R5F42,1,1,0,,,0,0,0,0,0,0,0,0,0,0,0,44,0,154,G2,DS-,0,17.Q1.4,Development,8,,0,0,0,0,0,0,0,2017-04-25,"","","","",,65,,0,,64,64,"",,1,,,,,,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,8,0,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,,44,0,0,0,0,0,0,0,0,0,0,,,8,8,0,8,0,0,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6
CXP9024418/6_R13A46,39,6,0,,,0,2,2,0,0,0,0,0,0,0,0,373489,-604700,0,G2,DS-,0,main,Development,422,,7089,395.8,2384.2,97156,62408,4,40,2017-04-25,HV59175|HV73090|HV78056,"",HV83115|HV83129,"",,45,,1,,11831,5639,"",,,,,3,,,0,0,0,0,0.133333333333333,0,0,1,1,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,470,323,90,413,57,0,141,329,131,0,0,0,0,10,0,1,48,0,,339933,-591837,6158,351.1,2177.7,84157,53413,0,0,0,0,,,422,280,86,366,56,0,10205,4424,40,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,123,299,117,0,0,0,0,6,0,6
CXP9024418/6_R5D74,3,1,0,,,0,0,0,0,0,0,0,0,0,0,0,1742,0,159,G2,DS4,1,17.Q1.2,Post-GA,2,,1219,4.4,0,12244,7836,2,2,2017-04-25,HV72422,HV80339,"","",,65,,0,,58,1,EC,,1,,,,,,0,0,0,0,0.0153846153846154,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,2,0,1,1,0,0,0,0,0,0,0,0,,1742,0,1219,4.4,0,12244,7836,0,0,0,0,,,2,2,0,2,0,0,58,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,6
CXP9024418/6_R12A166,17,3,0,,,0,2,0,0,1,0,0,0,0,1,0,9950,-188918,110,G2,DS-,0,MTR,Development,349,,14095,667.4,5660.8,190045,119807,6,50,2017-04-25,HV76855|HV77598|HV79373|HV80478|HV81897|HV82665,"","","",,67,,0,,7607,3494,"",,1,,,,,,8,4,38,0,0.0447761194029851,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,349,323,4,327,22,0,330,19,320,8,0,0,0,2,0,0,0,268,,6157,-139995,8322,434.7,2860.4,113259,71421,4,19,2,0,,,215,191,2,193,22,0,5195,1974,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,196,19,191,4,0,0,0,1,0,6
CXP9024418/6_R5G13,10,11,2,,,0.181818181818182,0,0,0,0,0,0,0,0,0,0,8543,-2535,160,G2,DS-,0,17.Q1.5,Development,32,,2000,57.6,575.4,34738,23367,6,30,2017-04-25,HV67165|HV70879|HV76064|HV80465|HV81417,HV76608,"","",,65,,0,,888,731,"",,1,,,,,,0,0,0,0,0.169230769230769,3,2,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,0,38,0,0,34,4,24,8,0,0,0,2,0,1,6,0,,6858,-2108,1853,47.2,575.4,31200,21001,0,0,0,0,,,32,32,0,32,0,0,735,602,25,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,20,7,0,0,0,2,0,6
CXP9024418/6_R13A50,116,11,0,,,0,1,1,0,0,0,0,0,0,0,0,1621658,-1563937,0,G2,"",0,main,Development,1314,,25355,1350.5,8474.4,387696,256032,7,84,2017-04-25,HV24158|HV59175|HV73090|HV75127|HV78056,"",HV83552,"",,42,,3,,47439,16811,"",,,,,2,,,1020,81,2108,0,0.261904761904762,2,0,1,1,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1423,957,286,1243,180,0,778,645,637,96,0,3,1,41,0,2,109,710,,1241586,-943170,18281,912.1,6639.6,267760,175345,638,1409,49,0,,,959,657,180,837,122,0,35125,10734,44,1,0,1,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,542,417,444,67,0,2,1,28,0,6
CXP9024418/6_R13A51,116,11,0,,,0,13,8,0,2,0,0,0,0,4,0,1621658,-1563937,673,G2,DS-,0,main,Development,1314,,25355,1350.5,8474.4,387696,256032,7,84,2017-04-25,HV24158|HV59175|HV73090|HV75127|HV78056,"",HV83115|HV83129|HV83282|HV83552|HV83608|HV84179|HV84847|HV93848,"",,42,,3,,47439,16811,"",,1,,,3,,,1020,81,2108,0,0.261904761904762,2,0,1,1,0,4,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1423,957,286,1243,180,0,778,645,637,96,0,3,1,41,0,2,109,710,,1241586,-943170,18281,912.1,6639.6,267760,175345,638,1409,49,0,,,959,657,180,837,122,0,35125,10734,44,1,0,1,1,0,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,542,417,444,67,0,2,1,28,0,6
CXP9024418/6_R5G15,2,1,0,,,0,2,0,0,0,0,0,0,0,2,0,0,0,629,G2,"",0,17.Q1.5,Development,20,,0,0,0,0,0,0,0,2017-04-25,"","","","",,65,,0,,130,130,"",,1,,,,,,0,0,0,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20,20,0,20,0,0,0,20,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,20,20,0,20,0,0,130,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6
CXP9024418/6_R13A55,45,6,0,,,0,1,1,0,0,0,0,0,0,0,0,416508,-229049,0,G2,DS-,0,main,Development,196,,2488,138,909.4,35754,25909,3,1,2017-04-26,HV75127,"",HV83409,"",,42,,1,,8657,1751,"",,,,,3,,,120,3,21,0,0.142857142857143,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,215,141,42,183,32,0,100,115,45,34,0,1,1,19,0,1,19,34,,368344,-229015,1674,100.5,515.7,24534,18025,120,21,3,0,,,179,108,39,147,32,0,7441,1496,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,76,103,38,25,0,1,1,11,0,6
CXP9024418/6_R12A167,5,2,0,,,0,2,2,0,0,0,0,0,0,0,0,86,0,0,G2,DS-,0,17.Q2.0,Development,14,,0,0,0,165280,106023,0,0,2017-04-26,"","",HV83884|HV84143,"",,67,,0,,215,223,"",,1,,,3,15,29,0,0,0,0,0.0298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,14,14,0,14,0,0,4,10,3,1,0,0,0,0,0,0,0,0,,86,0,0,0,0,165280,106023,0,0,0,0,,,14,14,0,14,0,0,215,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,3,1,0,0,0,0,0,6
CXP9024418/6_R13A56,51,6,0,,,0,7,1,0,0,1,1,0,0,6,0,422817,-315395,1048,G2,DS-,0,main,Development,206,,3492,175.3,1398.3,53081,37780,3,1,2017-04-26,HV75127,"",HV83409,HV86416,,42,,1,,8992,1940,"",,1,,,3,,,372,41,1299,0,0.142857142857143,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,234,154,46,200,34,0,142,92,60,45,0,1,5,31,0,1,28,34,,371512,-272188,2301,120.6,806.4,34912,25270,246,660,22,0,,,189,115,41,156,33,0,7610,1592,1,0,0,0,1,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,99,90,46,32,0,1,3,17,0,6
CXP9024418/6_R13A69,24,4,0,,,0,1,1,0,0,0,0,0,0,0,0,555248,-166684,64,G2,DS-,0,main,Development,200,,12928,440.4,3499,163584,118454,2,4,2017-04-27,HV83129,"",HV84144,"",,42,,1,,16432,6072,"",,0,,,3,,,1876,156,4336,0,0.0952380952380952,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,316,264,44,308,8,0,274,42,146,44,0,0,0,84,0,1,116,82,,278177,-83342,6464,220.2,1749.5,81792,59227,938,2168,78,0,,,159,133,22,155,4,0,8228,3036,2,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,137,22,73,22,0,0,0,42,0,6
CXP9024418/6_R12A170,4,2,0,,,0,0,0,0,0,0,0,0,0,0,0,1014,-204,192,G2,DS-,0,MTR,Development,21,,1448,86.2,0,21832,14733,2,9,2017-04-27,HV71779|HV80852,"","","",,67,,0,,94,80,"",,1,,,,,,0,0,0,0,0.0298507462686567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,21,21,0,21,0,0,9,12,9,0,0,0,0,0,0,0,0,2,,1014,-204,1448,86.2,0,21832,14733,0,0,0,0,,,20,20,0,20,0,0,89,75,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,9,11,9,0,0,0,0,0,0,6
CXP9024418/6_R13A70,193,7,0,,,0,1,1,0,0,0,0,0,0,0,0,2396553,-1640792,0,G2,DS-,0,main,Development,2159,,40299,1714,6436.7,1281252,571832,21,162,2017-04-27,HV24158|HV59175|HV61514|HV71779|HV73090|HV73145|HV74381|HV75127|HV78056|HV80852|HV81324|HV81671|HV81839|HV81897|HV82134|HV82256|HV82656,HV64432|HV71297|HV80206,HV84134,"",,42,,1,,77389,41183,"",,,,,3,,,991,195,1184,0,0.166666666666667,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2159,1749,247,1996,163,0,686,1473,573,79,0,4,2,28,0,0,0,360,,2149013,-1327052,38624,1635.5,5805.9,1251013,550486,573,922,184,0,,,1979,1617,229,1846,133,0,73008,40012,158,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,622,1357,531,66,0,2,1,22,0,6
CXP9024418/6_R5G22,39,9,3,,,0.333333333333333,3,3,0,0,0,0,0,0,0,0,185995,-9180,599,G2,DS-,0,17.Q1.5,Development,324,,479590,10831.1,27297.3,5061940,3923391,18,291,2017-04-27,HV37821|HV41581|HV41631|HV43280|HV54396|HV68872|HV71975|HV75053|HV77262|HV77566|HV81480|HV81769,HV51058|HV74532|HV76608|HV76802|HV80648|HV80932,HV84253|HV84720|HV91400,"",,68,,0,,18067,13720,"",,1,,,,,,0,0,0,0,0.132352941176471,0,3,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,324,324,0,324,0,0,238,86,211,24,0,1,0,2,0,0,0,4,,185995,-9179,479590,10831.1,27297.3,5061940,3923391,0,0,0,0,,,322,322,0,322,0,0,18065,13718,291,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,238,84,211,24,0,1,0,2,0,6
CXP9024418/6_R13A75,431,32,18,,,0.5625,6,4,0,0,0,0,0,0,2,0,7078492,-6344810,907,G2,DS-,0,main,Development,5107,,96966,4320.3,26684.2,2128661,1123942,33,322,2017-04-27,HV24158|HV59175|HV61514|HV67210|HV67732|HV71779|HV73090|HV73145|HV74381|HV75127|HV76855|HV78056|HV79373|HV79843|HV79891|HV80478|HV80852|HV81324|HV81401|HV81671|HV81781|HV81839|HV81897|HV82134|HV82256|HV82656|HV82671,HV64432|HV71297|HV80206|HV81738,HV85213|HV90336|HV91487|HW16906,"",,70,,2,,192013,82188,"",,1,,,3,,,4318,386,7085,0,0.457142857142857,3,18,1,1,1,4,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5150,4009,726,4735,415,0,2288,2862,1814,254,0,50,15,155,0,1,43,1421,,5968344,-4723350,90751,4023.7,24683.7,2017254,1047288,3078,5777,344,0,,,4236,3456,540,3996,240,0,169750,77371,291,2,0,1,1,1,4,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2029,2207,1670,197,0,29,6,127,0,6
CXP9024418/6_R12A172,22,7,3,,,0.428571428571429,0,0,0,0,0,0,0,0,0,0,77307,-64890,195,G2,DS-,0,MTR,Development,89,,1087,47.1,742,32676,25943,2,9,2017-04-28,HV82615,"","","",,70,,1,,2499,626,"",,1,,,,,,0,0,0,0,0.1,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,89,76,7,83,6,0,37,52,15,16,0,0,0,6,0,0,0,4,,77307,-64890,1087,47.1,742,32676,25943,0,0,0,0,,,87,74,7,81,6,0,2493,620,9,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,37,50,15,16,0,0,0,6,0,6
CXP9024418/6_R5G26,4,2,0,,,0,1,1,0,0,0,0,0,0,0,0,611,-73,53,G2,DS-,0,17.Q1.5,Development,18,,272,36.5,0,4840,2910,1,3,2017-04-28,"",HV70711,HV84707,"",,68,,0,,120,99,"",,0,,,,,,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,18,18,0,18,0,0,4,14,3,1,0,0,0,0,0,0,0,2,,611,-73,272,36.5,0,4840,2910,0,0,0,0,,,17,17,0,17,0,0,115,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,13,3,1,0,0,0,0,0,6
CXP9024418/6_R12B03,,3,3,,,1,0,0,0,0,0,0,0,0,0,0,,,60,G2,DS-,0,17.Q2.0,Development,0,,0,0,0,0,0,0,0,2017-04-28,"","","","",,70,,0,,,,"",,1,,,3,,,,,,,0.0428571428571429,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,,,,,,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,6
CXP9024418/6_R13A88,345,20,1,,,0.05,1,1,0,0,0,0,0,0,0,0,14693266,-3516452,0,G2,DS-,0,main,Development,4172,,596183,17411.8,64212.5,8310039,6150766,29,164,2017-04-28,HU98852|HV24158|HV55889|HV59175|HV67732|HV73090|HV75127|HV78056|HV79883|HV80459|HV80535|HV80980|HV81658|HV81893|HV81995|HV82660|HV83249|HV83328|HV83395|HV83846,HV64432|HV73080|HV79893|HV82804|HV82981,HV84590,"",,70,,2,,438318,162928,"",,,,,3,,,8556,686,7827,0,0.285714285714286,3,1,1,1,1,5,1,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,4911,3740,712,4452,459,0,2828,2083,2142,296,1,29,3,357,0,3,739,1656,,12003303,-1699588,557960,15320.6,47847.1,7678370,5731479,6008,5476,574,0,,,3178,2594,363,2957,221,0,371672,149221,134,1,0,1,1,1,4,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1630,1548,1124,228,1,18,1,258,0,6
CXP9024418/6_R13A89,348,20,1,,,0.05,1,1,0,0,0,0,0,0,0,0,14696621,-3516593,699,G2,DS-,0,main,Development,4182,,598399,17502.5,65247.2,8352339,6182785,30,164,2017-04-28,HU98852|HV24158|HV55889|HV59175|HV67732|HV73090|HV75127|HV78056|HV79883|HV80459|HV80535|HV80980|HV81658|HV81893|HV81995|HV82660|HV83249|HV83328|HV83395|HV83846,HV64432|HV73080|HV79893|HV82804|HV82981,HV85778,"",,70,,2,,438409,162996,"",,1,,,3,,,12775,795,12448,0,0.285714285714286,3,1,1,1,1,5,1,0,2,1,1,1,0,0,0,1,1,0,0,0,0,0,0,4928,3757,712,4469,459,0,2945,1983,2171,367,1,29,4,373,0,3,746,1657,,12005772,-1699729,559649,15389.7,48523.1,7712277,5756802,9742,8597,647,0,,,3187,2603,363,2966,221,0,371715,149254,134,1,0,1,1,1,4,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1722,1465,1142,289,1,18,2,270,0,6
CXP9024418/6_R5G28,4,3,0,,,0,1,1,0,0,0,0,0,0,0,0,15645,-3244,712,G2,"",0,17.Q1.5,Development,62,,5265,120.1,3163.3,56203,40814,2,57,2017-04-28,HV30040|HV77616,"",HV84905,"",,68,,0,,1672,1219,"",,1,,,,,,0,0,0,0,0.0441176470588235,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,62,61,1,62,0,0,60,2,51,5,0,0,0,4,0,0,0,0,,15645,-3244,5265,120.1,3163.3,56203,40814,0,0,0,0,,,62,61,1,62,0,0,1672,1219,57,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,60,2,51,5,0,0,0,4,0,6
CXP9024418/6_R13A97,138,15,2,,,0.133333333333333,1,1,0,0,0,0,0,0,0,0,1294918,-3607761,0,G2,DS-,0,main,Development,1301,,29859,1646.3,9192.9,442160,286714,9,35,2017-04-29,HV24158|HV55889|HV67732|HV80543|HV80980,HV81672,HV84502,"",,70,,3,,40052,13857,"",,,,,3,,,224,16,435,0,0.214285714285714,3,2,1,1,0,2,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1320,892,236,1128,192,0,881,439,710,67,0,6,0,98,0,1,19,688,,1038237,-1949725,21741,1217,7456.5,326693,213695,121,252,12,0,,,957,648,179,827,130,0,31192,9358,24,3,0,1,1,0,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,660,297,541,51,0,3,0,65,0,6
CXP9024418/6_R13A98,139,15,2,,,0.133333333333333,4,2,0,0,0,0,0,0,2,0,1295770,-3607761,1134,G2,DS-,0,main,Development,1302,,29871,1648.3,9201.7,445945,289472,9,35,2017-04-29,HV24158|HV55889|HV67732|HV80543|HV80980,HV81672,HV84502|HV84884,"",,70,,3,,40078,13861,"",,1,,,3,,,902,40,2038,0,0.214285714285714,3,2,1,1,0,2,1,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1321,893,236,1129,192,0,890,431,711,75,0,6,0,98,0,1,19,693,,1038449,-1949725,21712,1210.8,7465.3,330016,216143,799,1855,36,0,,,953,645,178,823,130,0,31190,9353,24,3,0,1,1,0,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,667,286,540,59,0,3,0,65,0,6
CXP9024418/6_R13A107,105,6,0,,,0,10,3,0,2,0,0,0,0,6,0,4941767,-3788689,1053,G2,DS-,0,main,Development,2475,,52404,3721.5,22225.8,865966,565796,7,166,2017-05-01,HV24158|HV55889|HV59175|HV67732|HV73090|HV75127,HV64432,HV84392|HV85312|HV85346,"",,70,,0,,124045,27330,"",,1,,,3,,,1373,65,1097,0,0.0857142857142857,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3434,2081,806,2887,547,0,2078,1356,1891,131,0,6,3,47,0,1,959,2464,,1329544,-1160842,16798,1041.5,7346.2,280026,185707,451,355,21,0,,,1003,634,218,852,151,0,33482,8544,53,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,411,522,52,0,2,1,15,0,6
CXP9024418/6_R5G29,2,2,0,,,0,0,0,0,0,1,1,0,0,0,0,84,0,331,G2,DS-,0,17.Q1.5,Development,16,,0,0,0,0,0,0,0,2017-05-01,"","","",HV85569,,68,,0,,69,69,"",,1,,,,,,0,0,0,0,0.0294117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,16,16,0,16,0,0,0,16,0,0,0,0,0,0,0,0,0,6,,84,0,0,0,0,0,0,0,0,0,0,,,13,13,0,13,0,0,58,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,6
CXP9024418/6_R12B05,16,2,0,,,0,2,1,0,0,0,0,0,0,1,0,56660,-4163,0,G2,"",0,17.Q2.0,Development,99,,2437,195.4,95,41623,27663,12,63,2017-05-02,HV71779|HV80852|HV81324|HV81658|HV81670|HV81893|HV81995|HV82256|HV82378|HV82660|HV82867|HV83328,"",HV85231,"",,70,,0,,1261,455,"",,,,,2,,,0,0,0,0,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,99,99,0,99,0,0,23,76,23,0,0,0,0,0,0,0,0,20,,56616,-4163,2437,195.4,95,41623,27663,0,0,0,0,,,89,89,0,89,0,0,1245,439,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,66,23,0,0,0,0,0,0,6
CXP9024418/6_R12A174,2,1,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,195,G2,DS-,0,MTR,Development,4,,0,0,0,0,0,0,0,2017-05-02,"","","","",,70,,0,,28,28,"",,1,,,,,,0,0,0,0,0.0142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,,,4,4,0,4,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6
CXP9024418/6_R5G32,1,2,1,,,0.5,0,0,0,0,0,0,0,0,0,0,871,0,177,G2,DS-,0,17.Q1.5,Development,3,,567,11.8,0,6483,4670,1,3,2017-05-03,"",HV73080,"","",,68,,0,,47,21,"",,1,,,,3,6,0,0,0,0,0.0294117647058824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,3,0,0,3,0,2,1,0,0,0,0,0,0,0,0,,871,0,567,11.8,0,6483,4670,0,0,0,0,,,3,3,0,3,0,0,47,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,6
